Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
Location 516 - Location 3,516,3,1,,,14.246914757168101,,,,8.651805173492821,,0.066939011479116
Location 517 - Location 1,517,1,1,,,5.689881894696532,,,,1.763972989933745,,0.015789095307121
Location 521 - Location 5,521,5,1,,,12.746160957713924,,,,11.809023694731087,,0.090277343367340
Location 525 - Location 8,525,8,1,,,14.114084058712693,,,,10.632981557923173,,0.088056376342405
Location 527 - Location 2,527,2,1,,,10.791147701955417,,,,5.715337672503870,,0.051023411498549
Location 528 - Location 1,528,1,1,,,11.958701667319371,,,,5.943603032541701,,0.038338566844457
Location 528 - Location 2,528,2,2,,,13.993635383676029,,,,14.695737139522699,,0.160239064274880
Location 529 - Location 8,529,8,1,,,4.633822997159848,,,,2.664640163304207,,0.023599990835077
Location 531 - Location 3,531,3,1,,,10.312298646612568,,,,5.433855711508833,,0.038830026044437
Location 543 - Location 3,543,3,1,,,12.460425915144949,,,,10.188085628689025,,0.075857559484423
Location 552 - Location 2,552,2,1,,,9.085405443409002,,,,7.402461623725670,,0.067233781152099
Location 556 - Location 3,556,3,1,,,6.297757834172604,,,,2.895401931171884,,0.022576600060314
Location 558 - Location 5,558,5,1,,,13.201411578757957,,,,10.812416906520857,,0.064399508555116
Location 559 - Location 4,559,4,1,,,10.726050068890967,,,,4.897653624101054,,0.032601519745364
Location 561 - Location 3,561,3,1,,,12.445045561170669,,,,6.671698271537863,,0.045110990405308
Location 570 - Location 1,570,1,1,,,7.599939940167946,,,,3.066191821767785,,0.022792914368287
Location 574 - Location 6,574,6,1,,,13.647446651552258,,,,8.272876760182960,,0.060784242183945
Location 581 - Location 14,581,14,1,,,14.351754615728174,,,,13.619466323161861,,0.124316492442262
Location 586 - Location 2,586,2,1,,,12.480713216498827,,,,6.761758245586559,,0.055610260697295
Location 591 - Location 2,591,2,1,,,13.318417744183231,,,,15.051531566587862,,0.174742329900159
Location 591 - Location 1,591,1,2,,,13.999314823524021,,,,6.153281711892210,,0.042757009144147
Location 593 - Location 14,593,14,1,,,7.029890914460884,,,,4.387643897538490,,0.034637540107940
Location 598 - Location 1,598,1,1,,,12.361431598688222,,,,4.562669062715692,,0.047054680147209
Location 606 - Location 5,606,5,1,,,13.872557461369217,,,,8.195345838282947,,0.059800130184610
Location 612 - Location 2,612,2,1,,,12.628833897600986,,,,13.489308383162387,,0.111694518348966
Location 613 - Location 4,613,4,1,,,13.922493477415891,,,,12.498605500793293,,0.055272122559830
Location 618 - Location 7,618,7,1,,,14.728179474905373,,,,12.388500912690917,,0.080218474495528
Location 619 - Location 2,619,2,1,,,11.957030538805794,,,,11.518320151480138,,0.111639893256146
Location 636 - Location 3,636,3,1,,,11.180667707420065,,,,6.403952774982215,,0.052758236656170
Location 639 - Location 4,639,4,1,,,6.043348841759173,,,,2.104521458164289,,0.015294824737749
Location 640 - Location 2,640,2,1,,,14.388906544657754,,,,15.142244923543803,,0.124734605075241
Location 641 - Location 6,641,6,1,,,5.024933220684064,,,,2.825230988317957,,0.018493150445428
Location 644 - Location 6,644,6,1,,,13.114664054115508,,,,7.669130745407001,,0.067923020715603
Location 648 - Location 2,648,2,1,,,12.438766139890193,,,,7.126161894435579,,0.067805981518273
Location 650 - Location 2,650,2,1,,,8.954892716095847,,,,6.945659890063783,,0.058175251125913
Location 658 - Location 2,658,2,1,,,9.335378063654714,,,,4.598008854811521,,0.033776388917757
Location 660 - Location 7,660,7,1,,,7.447728986994916,,,,4.762383586657356,,0.042509107199722
Location 668 - Location 6,668,6,1,,,11.091404664238713,,,,6.140197799733701,,0.038712842424959
Location 669 - Location 2,669,2,1,,,10.094632070565531,,,,7.771750456902593,,0.068189866682105
Location 672 - Location 5,672,5,1,,,9.957733469027675,,,,5.795729181971865,,0.046403021387506
Location 677 - Location 7,677,7,1,,,7.677277983743331,,,,5.711840079796685,,0.037864804429557
Location 680 - Location 6,680,6,1,,,10.316671079262278,,,,5.855018916760181,,0.043372847457371
Location 681 - Location 6,681,6,1,,,11.263591460031581,,,,7.011750550702356,,0.035832331779502
Location 682 - Location 6,682,6,1,,,6.694286692246955,,,,3.437325090069699,,0.014074176223601
Location 683 - Location 6,683,6,1,,,11.046420633191790,,,,6.167532690249540,,0.034484326633774
Location 684 - Location 7,684,7,1,,,14.255954734228432,,,,11.245682824542776,,0.078444805826127
Location 685 - Location 7,685,7,1,,,14.734609138006626,,,,13.967992839475130,,0.104206055201006
Location 686 - Location 2,686,2,1,,,2.929148215219111,,,,1.410081143145537,,0.015474449495126
Location 689 - Location 6,689,6,1,,,10.241668401863990,,,,5.322565273822735,,0.038853935679915
Location 694 - Location 3,694,3,1,,,5.888561091563496,,,,2.243541242051066,,0.017168477513323
Location 697 - Location 6,697,6,1,,,8.276550164258094,,,,4.471565547619556,,0.023509642946139
Location 700 - Location 2,700,2,1,,,9.450287799190718,,,,4.695360500645798,,0.041879481410114
Location 702 - Location 7,702,7,1,,,6.908839111366338,,,,3.005015568931456,,0.019959609851727
Location 703 - Location 3,703,3,1,,,14.844760039201841,,,,8.350283750059134,,0.068278757604648
Location 704 - Location 7,704,7,1,,,14.172535003051125,,,,9.885439712960206,,0.068387784672097
Location 706 - Location 6,706,6,1,,,13.259229157767813,,,,6.810720806960936,,0.062097339041633
Location 713 - Location 3,713,3,1,,,6.032493420399412,,,,1.947067039795060,,0.014200025755014
Location 714 - Location 6,714,6,1,,,7.871815432727646,,,,3.794170746562874,,0.026179843422649
Location 715 - Location 2,715,2,1,,,7.146003714840308,,,,3.871587511197723,,0.037583750131523
Location 723 - Location 7,723,7,1,,,9.602439557519073,,,,5.879510929028043,,0.037278194270378
Location 724 - Location 7,724,7,1,,,5.582533249177232,,,,2.665242423444388,,0.015982632089001
Location 732 - Location 5,732,5,1,,,11.808818330821543,,,,8.646520075637335,,0.067808662467439
Location 733 - Location 4,733,4,1,,,4.146057128906250,,,,1.322856903076172,,0.007575004573301
Location 734 - Location 7,734,7,1,,,13.381275282440775,,,,8.532780517432769,,0.063599355694884
Location 741 - Location 9,741,9,1,,,14.723751778494551,,,,11.249587739704221,,0.085490328877040
Location 743 - Location 13,743,13,1,,,13.196850485562315,,,,6.557768589306128,,0.049263996265193
Location 747 - Location 11,747,11,1,,,14.712143613355540,,,,7.740168019545205,,0.049248934846244
