OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
348,4,0.03198219704649225,146.86224883749242,57.23113340076332,200416.0
348,5,0.03201097910849623,146.99441606621468,60.76876065531338,223465.0
348,6,0.03847607240070882,176.6821244640549,39.08367991143951,121358.0
348,7,0.12158802773349181,558.3322233521944,23.156872734369603,149486.0
348,8,0.24591777571084528,1129.2544260642014,14.062775241699494,123198.0
348,9,0.011528580865928666,52.93924333634443,97.53015306728184,188587.0
348,10,0.008917352581419312,40.94848305387748,77.59339345377212,96651.0
348,11,0.0013088367794195958,6.010178491094784,205.237299816617,81702.0
348,12,0.00038537152598957565,1.7696260473441314,367.00862307956663,68483.0
348,13,0.004172291891447066,19.159164365524926,125.97090066167448,108180.0
348,14,0.004625506584280737,21.240326235017147,102.51223936753114,82764.0
348,15,0.0006069591066705851,2.787156217831327,310.8775979277689,80003.0
349,1,0.4372411062962367,10245.870843839715,7.780689093474439,239199.0
349,2,0.07983086774514926,1870.6767238720827,21.813355007487807,279304.0
349,3,0.27504916805378293,6445.227155004295,9.060164575703615,197907.0
349,4,0.07925139116934318,1857.0978492712188,18.213767785901634,200416.0
349,5,0.04064613401394905,952.4608583488681,28.039425610564845,223465.0
349,6,0.030430209227810687,713.0710928352878,23.459015506082117,121358.0
349,7,0.030056342889068326,704.310282919538,26.520888332172344,149486.0
349,8,0.007055751033078673,165.33741395813254,53.28265520142964,123198.0
349,9,0.008722914520355288,204.40405595548546,59.997852538349136,188587.0
349,10,0.00498067899264627,116.71225083468005,56.50178737680649,96651.0
349,11,0.0006043368346390997,14.161425046098024,166.11751329729802,81702.0
349,12,0.00014887247316588154,3.488528663696102,327.99563265227863,68483.0
349,13,0.0025052020116829096,58.70439873976562,88.11597381461154,108180.0
349,14,0.0033223577841030327,77.85280995488637,64.91235088568672,82764.0
349,15,0.000154666954989028,3.6243107562578927,350.0807759729373,80003.0
350,1,0.16959922419299386,692.473632379994,10.266682223414135,239199.0
350,2,0.039221899204873636,160.14301445349906,25.24085312571522,279304.0
350,3,0.6128741252956302,2502.3650535820584,4.5262454743542415,197907.0
350,4,0.07960435677219754,325.0245887008826,14.165805060362104,200416.0
350,5,0.03953163615452676,161.40767041893275,22.20193361781196,223465.0
350,6,0.02386555260255957,97.44305127625073,20.934043848330663,121358.0
350,7,0.01781027807733411,72.71936538975517,27.65414902902252,149486.0
350,8,0.003956988531198294,16.156384172882635,57.28528813555697,123198.0
350,9,0.005842803846941599,23.856168107062548,58.44379701792172,188587.0
350,10,0.0028649801839918513,11.697714091238728,59.89656472772944,96651.0
350,11,0.00040380204354144273,1.6487237437797106,162.03644939109176,81702.0
350,12,9.735779717206943e-05,0.39751188585355945,323.780298914368,68483.0
350,13,0.00177475613126203,7.246329283942869,83.20266314022177,108180.0
350,14,0.002455213366228975,10.024636174312905,59.8710940471219,82764.0
350,15,9.702579954826886e-05,0.39615633955558177,353.661385789924,80003.0
351,1,0.5235593474580185,2772.2467447902077,7.7890963679219025,239199.0
351,2,0.12582322905741036,666.2339978589879,18.7451396791234,279304.0
351,3,0.14861300904218525,786.9058828783709,14.112509129679843,197907.0
351,4,0.06287792657507618,332.9386212150284,22.917982038437877,200416.0
351,5,0.036280067117090836,192.10295538499597,33.046452718898855,223465.0
351,6,0.031059299164467594,164.45898907585592,25.663219698623575,121358.0
351,7,0.0388121917496144,205.51055531420826,25.459040237114362,149486.0
351,8,0.00975127449590486,51.63299845581623,49.255944508199114,123198.0
351,9,0.009650565494493757,51.09974429334444,62.761043959450966,188587.0
351,10,0.006295266780571849,33.33343760312794,54.889135911800956,96651.0
351,11,0.0006920892101522244,3.6646123677560283,170.46729073759357,81702.0
351,12,0.00017436757394338656,0.9232763040302319,332.40447386564193,68483.0
351,13,0.0027286533450174414,14.448219461867353,92.9777084069796,108180.0
351,14,0.003493365355194558,18.497369555755185,69.84832206153548,82764.0
351,15,0.00018934758085898578,1.0025954406483297,346.1739137336674,80003.0
352,1,0.0772784928307928,1211.6494890940003,42.248502834091795,239199.0
352,2,0.1955066847608892,3065.3493103659816,27.495650923137394,279304.0
352,3,0.03733842959837458,585.4292376729151,56.96282778165945,197907.0
352,4,0.028530249440489243,447.32578097743084,66.61132130274807,200416.0
352,5,0.03128437109525004,490.50765440242543,67.23242086273505,223465.0
352,6,0.037190688688249464,583.1128079430633,43.50629918946224,121358.0
352,7,0.10449926118863814,1638.4439161766575,27.515768585681037,149486.0
352,8,0.4575319876125686,7173.644033777463,10.880137081337356,123198.0
352,9,0.011108125305901462,174.164296671229,108.75806468745155,188587.0
352,10,0.007945239800083366,124.57341482550709,90.3717687486212,96651.0
352,11,0.001422414803900585,22.302041710357273,214.06058931132304,81702.0
352,12,0.0004336527185758847,6.799240974551296,375.45315733755507,68483.0
352,13,0.004405948002233719,69.08085872702249,133.50017030717325,108180.0
352,14,0.0047716625791902265,74.81489757912357,110.05976023494014,82764.0
352,15,0.0007527915748626986,11.803019102272252,301.29720631026595,80003.0
353,1,0.04121061635231314,685.6622348697861,18.089897178292297,239199.0
353,2,0.016250456169093486,270.3750897413774,33.06428000004158,279304.0
353,3,0.6522436203837331,10852.02935594455,3.5105982737943093,197907.0
353,4,0.2197038533559909,3655.4327121369765,6.470842091689104,200416.0
353,5,0.038573382788640774,641.7839428374052,18.070735950260605,223465.0
353,6,0.011184775783085216,186.09229947897182,25.607989041498882,121358.0
353,7,0.00790343345529342,131.49732582917193,34.8702650539296,149486.0
353,8,0.002117125196026241,35.2247290114846,65.10383623302748,123198.0
353,9,0.004885099270131956,81.27828165645549,51.83178419904516,188587.0
353,10,0.001974139980659415,32.84574099821135,59.145807294340635,96651.0
353,11,0.000297341532476384,4.947168417342077,154.2118292414093,81702.0
353,12,6.852764665644328e-05,1.1401629850699033,315.9656170649151,68483.0
353,13,0.0014202121460554125,23.629489686069952,75.60863173059018,108180.0
353,14,0.0021045766593605158,35.01594645844026,52.367509062313744,82764.0
353,15,6.283928048361975e-05,1.0455199486864655,361.46062731649084,80003.0
354,1,0.0739475259148157,1487.750273880177,21.64350303035489,239199.0
354,2,0.7075449253564686,14235.096353246792,6.726986658040759,279304.0
354,3,0.024077213205523775,484.4094524819328,36.336093480121,197907.0
354,4,0.01596210662657486,321.1416232200596,45.978348791001835,200416.0
354,5,0.015594362534867259,313.74297983899436,49.48141316477828,223465.0
354,6,0.0224250941625759,451.1704694568645,28.806689022182997,121358.0
354,7,0.0993837683135642,1999.5020347005982,14.144161028718521,149486.0
354,8,0.02849350342925778,573.2607954932372,25.429617520233364,123198.0
354,9,0.004727548097432212,95.11354017223869,87.38983785200084,188587.0
354,10,0.003434304645004467,69.09477515284487,71.99290151956687,96651.0
354,11,0.0004877603647409277,9.813250778222724,193.93473092803887,81702.0
354,12,0.00013724234298792906,2.761178698574145,355.6534004711949,68483.0
354,13,0.0016666284192257072,33.530897166402,114.5310855073822,108180.0
354,14,0.001926178147603338,38.75277815163155,91.07271434445438,82764.0
354,15,0.0001918384393572088,3.859597561427684,321.9110220467694,80003.0
355,1,0.037019779445521914,168.958273389362,17.546314731045964,239199.0
355,2,0.014290045192975546,65.2197662607404,32.45274834290554,279304.0
355,3,0.7337724366176471,3348.9374007229417,3.0049570189832933,197907.0
355,4,0.16226463774861194,740.5758066846649,6.99768249346381,200416.0
355,5,0.02613435858816354,119.27721259637839,20.501306795560872,223465.0
355,6,0.008734673026944872,39.8650476949764,26.847635345920256,121358.0
355,7,0.006655139576367891,30.374057026543053,35.05959753076937,149486.0
355,8,0.0018400729137559382,8.398092778382102,64.3162872835886,123198.0
355,9,0.004250121944787796,19.397556556011498,51.1760044179014,188587.0
355,10,0.0018023952616913045,8.226131974359113,56.85367883239805,96651.0
355,11,0.00025052908418065045,1.1434147402004886,154.9973420653375,81702.0
